CIK,Ticker,Year,Quarter,Total Revenue,Net Income,Operating Margin,EPS,Stock Price,Stock_Change
320193,AAPL,22,2,0.7808310285255449,0.6900752908966461,0.9166245578575037,0.13974950560316413,0.5791716893404512,0
320193,AAPL,22,3,0.664693048267136,0.5376317590691307,0.8783476503284486,0.11733684904416611,0.5862751851214051,1
320193,AAPL,23,1,0.9420405051381668,0.8266392881587953,0.9153612935826174,0.16282135794330915,0.7019114861374204,1
320193,AAPL,23,2,0.7610245512721728,0.6668035592060232,0.9041182415361293,0.13909030982201712,0.8269760633717926,1
320193,AAPL,23,3,0.6552683445126649,0.5496509240246407,0.8825164224355735,0.12195121951219512,0.7307990356466334,0
320193,AAPL,24,1,0.9616766564200725,0.933908281998631,0.9536382011116725,0.18259723137771916,0.7338556914069226,1
320193,AAPL,24,2,0.7279083159627878,0.652457221081451,0.9154876200101061,0.13909030982201712,0.9027897365248837,1
320193,AAPL,24,3,0.6875491714858102,0.5925530458590006,0.9002021222839818,0.1305207646671061,1.0000000000000002,1
320193,AAPL,25,1,1.0,0.9999999999999999,0.9626073774633653,0.19709953856295317,0.955398656793525,0
1551152,ABBV,13,1,0.0,0.32631981637337415,0.6627133352617877,0.3602693602693603,0.0,0
1551152,ABBV,13,2,0.0346274921301154,0.3454475899005356,0.6870118599942147,0.3804713804713805,0.0034058317399617843,1
1551152,ABBV,13,3,0.031384145759801585,0.3255547054322877,0.643043100954585,0.35690235690235694,0.017447418738049725,1
1551152,ABBV,14,1,0.0223218544309835,0.3286151491966335,0.6473821232282326,0.3602693602693603,0.04553059273422563,1
1551152,ABBV,14,2,0.0569493465610989,0.35118592195868403,0.6812264969626844,0.3872053872053872,0.06650334608030592,1
1551152,ABBV,14,3,0.06582085280931027,0.23794950267788828,0.34480763667920167,0.26262626262626265,0.07325525812619504,1
1551152,ABBV,15,1,0.06782409615568064,0.3366488140780413,0.7587503615851896,0.3703703703703704,0.07964866156787764,1
1551152,ABBV,15,2,0.10931985118763715,0.40244835501147663,0.7688747468903674,0.4377104377104377,0.11561902485659656,1
1551152,ABBV,15,3,0.15405895258990748,0.37815608263198164,0.708706971362453,0.40740740740740744,0.06686185468451245,0
1551152,ABBV,16,1,0.15539444815415432,0.4001530221882173,0.8981776106450681,0.43434343434343436,0.08209847036328871,1
1551152,ABBV,16,2,0.20251836306400833,0.44912012241775057,0.8605727509401215,0.48821548821548827,0.10390774378585091,1
1551152,ABBV,16,3,0.2006105122579414,0.4468247895944912,0.8527625108475558,0.4814814814814815,0.11089866156787762,1
1551152,ABBV,17,1,0.21072212153009634,0.4684391736801836,0.8614405553948512,0.5151515151515151,0.12470124282982795,1
1551152,ABBV,17,2,0.2494514928932557,0.5074598316755929,0.9056985825860573,0.5589225589225589,0.15864005736137668,1
1551152,ABBV,17,3,0.2543165124487265,0.45313695485845445,0.9097483367081285,0.4983164983164984,0.2314173040152964,1
1551152,ABBV,18,1,0.3438901077935705,0.6734889058913542,0.850159097483367,0.7407407407407407,0.26195028680688337,1
1551152,ABBV,18,2,0.3767051416579224,0.5204667176740627,0.7558576800694244,0.5791245791245792,0.25740917782026773,0
1551152,ABBV,18,3,0.3726986549651817,0.6666029074215761,0.9013595603124098,0.7643097643097645,0.27013623326959846,1
1551152,ABBV,19,1,0.33377849852141567,0.6109410864575363,0.9030951692218687,0.7104377104377104,0.21635994263862332,0
1551152,ABBV,19,2,0.3745111132309454,0.28289977046671766,0.982933179056986,0.31986531986531985,0.1850501912045889,0
1551152,ABBV,19,3,0.3958790422588953,0.5015302218821729,0.683829910326873,0.5824915824915826,0.20417065009560229,1
1551152,ABBV,20,1,0.4092339979013641,0.7169089517980107,1.0,0.835016835016835,0.21641969407265774,1
1551152,ABBV,20,2,0.5815129256892111,0.0,0.0,0.0,0.32893164435946465,1
1551152,ABBV,20,3,0.8178002480206048,0.5826319816373373,0.5209719409892971,0.5925925925925927,0.28256453154875716,0
1551152,ABBV,21,1,0.8281026423733664,0.8207727620504973,0.7032108764824994,0.824915824915825,0.39782504780114725,1
1551152,ABBV,21,2,0.9186301631212439,0.28768171384850805,0.7110211165750652,0.2962962962962963,0.4270434990439771,1
1551152,ABBV,21,3,0.9551655060574264,0.7492348890589136,0.6592421174428696,0.7542087542087543,0.40881931166347996,0
1551152,ABBV,22,1,0.8784699036535344,1.0,0.7992479028059012,1.0,0.7082934990439771,1
1551152,ABBV,22,2,0.9781551082705333,0.3179035960214231,0.4446051489730981,0.32996632996633,0.6678417782026769,0
1551152,ABBV,22,3,1.0,0.8965187452180566,0.6899045415099798,0.9023569023569025,0.5734942638623327,0
1551152,ABBV,23,1,0.753219498235238,0.18687834736036724,0.44576222157940415,0.19865319865319866,0.7259201720841301,1
1551152,ABBV,23,2,0.9096632643327294,0.5283091048201989,0.7327162279433034,0.5387205387205387,0.5974545889101338,0
1551152,ABBV,23,3,0.9155776018315369,0.4812547819433818,0.2649696268440844,0.4915824915824916,0.6860062141491395,1
1551152,ABBV,24,1,0.7613278641610226,0.4030221882172915,0.4486549030951693,0.4141414141414142,0.8911328871892926,1
1551152,ABBV,24,2,0.9666126108938282,0.40321346595256313,0.5906855655192365,0.4141414141414142,0.8398661567877629,0
1551152,ABBV,24,3,0.9664218258132216,0.43974751338944146,0.5574197280879375,0.45117845117845123,1.0,1
1800,ABT,0,2,0.0060918025906192,0.3653458213256484,0.9999999999999999,0.3793103448275862,0.012895094046926514,0
1800,ABT,0,3,0.0,0.35425792507204606,0.9556983429151166,0.367816091954023,0.020263719216598794,1
1800,ABT,1,1,0.028212332839771037,0.03796469740634005,0.0,0.04597701149425286,0.02036067481093659,1
1800,ABT,1,2,0.09108206736542651,0.3090958213256484,0.6493067297937098,0.3218390804597701,0.022687609075043635,1
1800,ABT,1,3,0.1006505695398211,0.3459654178674351,0.7578626986810956,0.3620689655172413,0.032189257320147366,1
1800,ABT,2,1,0.10159494467827118,0.4262536023054755,0.9989854582346973,0.44252873563218387,0.03500096955594337,1
1800,ABT,2,2,0.11623858880041044,0.3318695965417867,0.6909029421711194,0.3448275862068965,0.0,0
1800,ABT,2,3,0.11931072273845472,0.37789985590778097,0.8667568481569158,0.3908045977011494,0.0071747139809967,1
1800,ABT,3,1,0.1472012684940131,0.40705331412103746,0.879269529928982,0.41954022988505746,0.0015512895094046963,0
1800,ABT,3,2,0.16389455643515877,0.20736311239193084,0.3885694961109232,0.21839080459770113,0.017161140197789415,1
1800,ABT,3,3,0.17814645975912607,0.39273054755043224,0.7913425769360838,0.40804597701149425,0.014737250339344574,0
1800,ABT,4,1,0.22130440358629372,0.41495317002881843,0.8248224551910719,0.43103448275862066,0.012313360480899746,0
1800,ABT,4,2,0.16149397815112337,0.3469956772334294,0.728102806898884,0.3620689655172413,0.0272445220089199,1
1800,ABT,4,3,0.15900129414370828,0.4081700288184438,0.8944876564085221,0.425287356321839,0.03257707969749854,1
1800,ABT,5,1,0.24073171584801395,0.4203494236311239,0.8694622928643895,0.4367816091954023,0.04644172968780298,1
1800,ABT,5,2,0.2571848293712327,0.4344560518731988,0.8251606357795062,0.4482758620689655,0.054198177234826464,1
1800,ABT,5,3,0.24088561401872427,0.363728386167147,0.6773757186337503,0.3793103448275862,0.035582703121970136,0
1800,ABT,6,1,0.21750475102307304,0.43007204610951005,0.8495096381467703,0.45402298850574707,0.03742485941438821,1
